,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01,2030-05-01,2030-06-01,2030-07-01,2030-08-01,2030-09-01,2030-10-01,2030-11-01,2030-12-01,2031-01-01,2031-02-01,2031-03-01,2031-04-01,2031-05-01,2031-06-01,2031-07-01,2031-08-01,2031-09-01,2031-10-01,2031-11-01,2031-12-01,2032-01-01,2032-02-01,2032-03-01,2032-04-01,2032-05-01,2032-06-01
2018-12-04,,,,,,,,,,,,8.742999786839237,8.933549124484047,8.982895616520683,8.89131964305244,8.029598032655821,7.750430077871071,7.69331499825912,7.718970137454014,7.707442584579994,7.815226882530451,8.496498203808923,8.848757404949758,8.947334384623277,8.89132621251294,8.920102828292833,8.637925274971087,7.781464405291825,7.395990615161483,7.355126583863592,7.341214384425929,7.3965764496277515,7.451648456909526,7.924811652553162,8.158554562326122,8.259602172301495,8.435367280964483,8.45927838730544,8.319995429348811,7.402902155895838,7.223418075663592,7.185926762880058,7.133776685680913,7.11462261331172,7.204025687360765,7.809322273460592,7.983314604069018,8.168196158580887,7.890198533154432,7.916383056974267,7.841052098970725,7.511802962198456,7.3343011126423105,7.300721786041786,7.252157946593493,7.235968040321034,7.330175547682992,7.954026819580394,8.137053946736428,8.332958091566404,8.048539321036316,8.076469334272907,8.000796644629004,7.665062787367721,7.483868037768249,7.449462781961388,7.39966894980019,7.384994945801657,7.480650121299144,8.117194247740246,8.30297337281865,8.501576935221243,8.207748072028192,8.233348989989052,8.152946149701334,7.807784498451757,7.620147819074687,7.581004558264682,7.526368277828657,7.507613267375445,7.6023745970040535,8.247445117406874,8.434109730569705,8.632887410922955,8.332716758881382,8.357849792827091,8.275973700187807,7.925699935563074,7.735419334945648,7.697176768085362,7.643306381756434,7.624834760336173,7.729549666163589,8.393039377650757,8.59090264415759,8.801106771693611,8.50336656554915,8.530278805763729,8.44701236120451,8.090305083506808,7.896705649242769,7.858537439875803,7.804103725971674,7.7860413663050965,7.885770038525799,8.555523014976208,8.750717046406807,8.958183585491215,8.648715862111915,8.675831286316962,8.590913341859704,8.227920753362001,8.030841527847263,7.991852629287346,7.936334597817707,7.91781022803669,8.019075226764734,8.699986564708963,8.898306681666304,9.109092317268516,8.794227026897692,8.821815864050611,8.735479848696926,8.366189058856952,8.165608721877813,8.125774123075187,8.069133356275596,8.050102383950383,8.152862672952594,8.844920812038534,9.046327574337315,9.260399075949733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05,,,,,,,,,,,,8.480388216159882,8.705080658582938,8.767798335565399,8.679106441901451,7.926308102990589,7.646925587879083,7.5897766741600545,7.615709155238441,7.604510193279173,7.712163789017604,8.406067763870288,8.757025506434001,8.85429552839721,8.797122560506589,8.824762261243169,8.541839302716673,7.713228032012965,7.327453932940134,7.285941815051841,7.271397971172178,7.326067207895792,7.380497370706458,7.868317867288992,8.101239184857915,8.201448775225428,8.375834207018928,8.398711653168526,8.258765800942344,7.315777380625824,7.135851832547677,7.0976772226798825,7.0449313253576396,7.025146139709984,7.113711165401126,7.716905936782398,7.889891822154941,8.078438087583395,7.801046087467567,7.826597559597276,7.7508155089936395,7.408062947490761,7.230030364836361,7.195296412495899,7.14461608235035,7.128314562161943,7.221913613182338,7.840918196974127,8.020546609618194,8.210460004085006,7.930115683574071,7.95906083645939,7.8849476711170565,7.538436010226715,7.357885354621971,7.3230831836878645,7.273024994837623,7.257815380845909,7.354342570271762,7.986776836504563,8.170465763866671,8.363083269138817,8.074286885530473,8.101460097251191,8.022120375049887,7.667061572550875,7.4807791371825285,7.441664232804829,7.387208074708911,7.36936792708092,7.465222631022865,8.105874079239836,8.290592223612832,8.483568156498952,8.189878598157055,8.218083257095536,8.138718277283951,7.7800461396852345,7.592607278010092,7.555836410742887,7.503540494267899,7.487464878835933,7.5934761079274535,8.25265343229912,8.448822365157337,8.653405838694662,8.361255842525399,8.389982562146223,8.308068515463477,7.941415165845405,7.749519667067529,7.711622373290908,7.657628488874983,7.6407934897540875,7.741921835573036,8.406969353877235,8.600433279515597,8.802172698791477,8.498718611268007,8.527671242219107,8.444195375626743,8.071341752723617,7.876137549468047,7.837467712995971,7.782451916777064,7.765207732844637,7.867852817465466,8.543577903275503,8.740039161129609,8.94489658443854,8.636359614891107,8.66580744243052,8.580998390186892,8.201932661535386,8.003398123777057,7.963928679408353,7.907848868640144,7.890146157360209,7.994261669557144,8.680646573811146,8.880059404469767,9.087995608377536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,8.315358794651983,8.507168680328174,8.578318143841766,8.497249695024152,7.882323652931526,7.601933399766835,7.5437891638598416,7.568517666013598,7.555946846857395,7.662461605909181,8.355784282246441,8.706094076810372,8.802668140158808,8.744745626821539,8.771694991601864,8.488017784893955,7.686436241553645,7.300060171496688,7.2579873585804595,7.242871939680419,7.296933963679478,7.350736213501884,7.839535550823357,8.071657880276877,8.171066562827827,8.344479737529285,8.366458727917246,8.225711139542689,7.264680590876105,7.084044575329065,7.045045340182287,6.991506242483788,6.970895043139901,7.058519260446751,7.6600125477300605,7.831895195877483,8.019376867149392,7.742006884105223,7.766829089143958,7.6905513804797305,7.352878213957096,7.171437590609759,7.133220111497893,7.081345136787234,7.06385293957896,7.1560478530415,7.774656665017642,7.953949211570939,8.142436401888972,7.857882939301678,7.886795552274922,7.813093396787443,7.474188594326299,7.2933104148649965,7.2567495788498535,7.206081173971921,7.191217008126072,7.2877246355482255,7.920127346740938,8.103480757277655,8.294440647049724,8.003586712428065,8.029376587878167,7.948946491696114,7.5989648863301875,7.409700605357856,7.367174708949752,7.311562075051038,7.291324332605232,7.384255937819176,8.022417673431427,8.204754841175388,8.395264913811918,8.098517901333487,8.124085998419211,8.044189852487925,7.69194801008591,7.50236490412968,7.46261907597443,7.408675433709483,7.390679159868923,7.495345495300094,8.151874685493283,8.346044976421345,8.548555827555548,8.254796315184835,8.282461098407374,8.201597580644972,7.843520958724908,7.651043715576022,7.611565218654735,7.557274122073645,7.53986505328901,7.639577093775817,8.301695541784209,8.493041843633161,8.692591687899974,8.387602529071504,8.415455522087761,8.333073655637694,7.969068493822632,7.773351196728222,7.733102807725648,7.677821963853828,7.6600210519055185,7.761214067562742,8.433758491982967,8.628025921725351,8.830612525266051,8.52063703712388,8.54896719668407,8.465304171024108,8.095362341442526,7.896380471007177,7.855328129804743,7.799004008071619,7.780747564633036,7.883359938174888,8.566297805963574,8.763423695753518,8.968992606119338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,8.246084252917393,8.451524097180902,8.50550736408513,8.398834198751878,7.93581128672438,7.655009448728893,7.597027986967854,7.62213441705774,7.609853426574113,7.716981074479124,8.412512438282445,8.764134160960332,8.861296875806858,8.803473065070218,8.830680138738337,8.546343098829858,7.760067722648305,7.372716274351903,7.330596485136557,7.315490246058178,7.369740167107548,7.423723676172689,7.91388244373996,8.14667286105932,8.24642497638284,8.420343381567909,8.442432688199101,8.301380426286844,7.364830779653998,7.183879864535664,7.144951420000508,7.0914513463119375,7.070974128658256,7.1590192272263975,7.744097750326216,7.916585341278143,8.104740170353216,7.8271200790074875,7.852123363719496,7.775736343498099,6.495727536530211,6.508849545624353,6.521885170105486,6.5348519102327645,6.547980111961849,6.560864734454956,7.88279744016206,8.063360798513177,8.251932696734249,7.967589037149109,7.9950234199588355,7.9192999468815355,6.615612271245503,6.630868886751937,6.644937858986273,6.658822234263047,6.6727214937435235,6.686175828006938,8.037301881443184,8.220903189624847,8.412188932097294,8.11864300279012,8.14247772604006,8.05950434666532,6.726345897526794,6.736609537762352,6.7456605659844975,6.75564660483028,6.765727549504895,6.77450913952662,8.143045742194605,8.326432228101096,8.517997471160424,8.218945209638864,8.243028438876275,8.160925418405341,6.8113413368888835,6.8238761087367665,6.836486187252287,6.849103349475123,6.861935239633168,6.881124768748158,8.280615607711473,8.476159750563772,8.680074358682997,8.383744292239799,8.409662878544182,8.326259439084366,6.951576138134155,6.965053599573786,6.978805906740575,6.9922750436003644,7.00618197159285,7.018790346538036,8.437394722879633,8.630095584063433,8.831024585342078,8.523096851787404,8.549187523410373,8.464173287357937,7.066545569522491,7.080089728565226,7.093927654600183,7.107488816178508,7.121500553270485,7.134198475551313,8.57598800880529,8.771707415934372,8.975775926548279,8.662636821769523,8.689181256898264,8.602793509651026,7.182123573870002,7.195731518023638,7.2096337649043765,7.223251294933372,7.237321440286172,7.250057470609524,8.715058959681368,8.913745841935478,9.120909595846147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,,,,,,,,,,,,8.317782236315118,8.482724596003248,8.535909465975163,8.420813469516016,7.941528132943796,7.660736877103606,7.602331501524776,7.626868774115721,7.6140876250388105,7.720576353217901,8.400786212512596,8.751396412881244,8.848028380549342,8.789942831758701,8.816710879249928,8.532535929651056,7.752682730904698,7.365755398950045,7.323327140943642,7.307835427135796,7.361513447401774,7.41490514191317,7.903378225343057,8.135040383349338,8.23408455464348,8.407082482592058,8.428621753730331,8.28745054868278,7.353013977939543,7.172109268919325,7.1328247776479605,7.079013381231261,7.0581199735820235,7.145415894468748,7.7281279737670765,7.899535884744319,8.084874697481812,7.8084266850499455,7.832917194773463,7.756413600355086,6.480783482651682,6.493568559935265,6.506291488176794,6.518970607924442,6.531832549280442,6.544481434415419,7.820856754546463,8.001780859682055,8.192016669992906,7.909671904764652,7.937859789533775,7.8638109108315835,6.570163330039874,6.586210711171964,6.6032191823967645,6.618979528897961,6.6347417441970755,6.650062033664564,7.954083266503311,8.139808278128386,8.334551443567756,8.043992319095398,8.070641317187583,7.9927708777540545,6.673937666248139,6.687770522527951,6.701446479805327,6.714980357501348,6.728584312136707,6.742001609292955,8.064570014003781,8.25092564061317,8.445661990473704,8.149837286180135,8.17699504016093,8.09896087762469,6.7626673948285525,6.7780256763289755,6.793474133940108,6.808947990637777,6.8246419542532735,6.8473719363610694,8.199492251371414,8.397939092119021,8.604966220421653,8.31174823030181,8.340310937542126,8.260634340107764,6.899583087492763,6.915494835901443,6.931671817665597,6.947592106558345,6.9639346255789825,6.980138701145406,8.349618530298663,8.54517707066505,8.749166508036396,8.444614814460758,8.473378463801263,8.392210551729978,7.009314712572998,7.025334859855502,7.041640971802212,7.057699134015108,7.074193368391523,7.090553652447871,8.481578230639693,8.680103361750298,8.887178744022785,8.577679753716495,8.606933034527803,8.524512984214383,7.119677024495608,7.13580483072057,7.152218112174581,7.1683754870211,7.1849701431996165,7.201429196959992,8.614016579074306,8.8154492139533,9.02555841363183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,8.409131460660321,8.5640626235511,8.61787075072852,8.503866368686698,7.9779574519257395,7.698833380635262,7.640966277544588,7.665558977822543,7.653007896536602,7.759239753589329,8.433170071982778,8.782679212636623,8.879498520702084,8.8223155233532,8.84951506683876,8.567173821974295,7.7497998548020455,7.364945985689053,7.32296566730678,7.307767099138238,7.361398743385923,7.414716748475619,7.894090074677967,8.124813313385445,8.223740047639673,8.396920111881268,8.41927683462902,8.279568644423072,7.305187319889358,7.125616335991163,7.087033623444747,7.033920643366275,7.013543688674807,7.100883172083344,7.6998447354720465,7.870925104655878,8.050668757609689,7.773971101454662,7.798606440534707,7.722699421306678,6.407070862553308,6.419912873648808,6.4326623256745945,6.445322860999336,6.458105346436966,6.470602103248846,7.792981975042517,7.972969928941614,8.159616732652125,7.879259696058904,7.908107044910146,7.833754184338357,6.4983508431528705,6.5136330404951925,6.52768833785667,6.543748879904676,6.559823822449332,6.573320464268246,7.921505151662865,8.104681463409444,8.294386078705246,8.006488933359616,8.033081737630798,7.95571887200223,6.596442900492475,6.61039964063761,6.623146852327619,6.637991967937545,6.651847363562294,6.664413811203473,8.032647729533918,8.217453359490504,8.409248419165456,8.115221115787557,8.142405630084484,8.064814734704047,6.686913052701687,6.702162439285718,6.716358699105443,6.731696003566735,6.7472411521393125,6.768854405162745,8.167179771995645,8.363814438840942,8.56763586724985,8.276271018163783,8.304886128157266,8.225698179063055,6.822294731491744,6.838187274186687,6.8532022137949005,6.869107791583119,6.885439225869287,6.900478769472801,8.317036226585568,8.510694915285745,8.71135684348897,8.40860327306893,8.437444473121499,8.356787013827237,6.930859357108279,6.946860780724475,6.961982297535695,6.978017628090873,6.99448991210179,7.0096552532012195,8.448490895308185,8.645071453144356,8.848753986446694,8.541072985911105,8.57039827958019,8.48849299721786,7.039953355231737,7.056063784267063,7.071276880408661,7.087415191209954,7.103992559866802,7.119243424032569,8.580390364561321,8.779853043799257,8.986521280323533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,8.5670591256756,8.70465477549119,8.793074188150728,8.678998645407258,8.06193472993883,7.89684692925184,7.808708390757706,7.859831672695063,7.8486873019666925,7.95650707752984,8.607999991515596,8.959097182104657,9.056354418975094,9.003930082071603,9.031488710541225,8.74839454781349,7.870567124852716,7.48455788093773,7.442819511375491,7.428017590249901,7.482371576919393,7.536441023865848,8.008366198155265,8.24062773616092,8.340416116102215,8.539824910518904,8.562225735149886,8.421915219974478,7.443243602239108,7.262992097123277,7.224326672933301,7.171102678160019,7.150779644553249,7.2386319446744185,7.839668600045588,8.011670248191766,8.1961583670032,7.91931650170167,7.944276483394133,7.868195321115105,6.584117356651973,6.59726357826569,6.610321224145832,6.549303875313921,6.562294780371794,6.575034322763922,7.934847315310895,8.11405457893466,8.302445251088521,8.020574661102385,8.048995909968017,7.97514093515641,6.67296784523254,6.688086256520628,6.703095522330985,6.643982259424314,6.659792129141831,6.675199603897774,8.0633569653268,8.24618069426992,8.437979174174963,8.14845581812052,8.175934491828631,8.099022064953502,6.771907292366428,6.785486462073886,6.7989434812438505,6.737267842006275,6.751657595501468,6.765861923348386,8.173398744746313,8.357455701133947,8.551021483534763,8.256100440236438,8.28384720292862,8.206500432449836,6.86125436246954,6.875991018249566,6.890802854869491,6.829593136029496,6.845590411012418,6.868912394797673,8.3085842664202,8.505751904055689,8.71271789352367,8.420420668874161,8.449687401265109,8.370791505794454,7.001621874876221,7.018170890526603,7.034995548481869,6.972772832056704,6.989585348071493,7.006255238951078,8.465590677789976,8.65975236209658,8.8635799850444,8.559579210385634,8.589072592556384,8.508648253096492,7.116754242439332,7.1334170758764746,7.15037382484696,7.0869989588828455,7.103960883124014,7.120784049801427,8.603832159846863,8.801016538980043,9.00801156795067,8.698893781145552,8.728894690329932,8.647181022807851,7.232473374410866,7.249250779826479,7.266322632651019,7.201758575964509,7.218828699244476,7.235758656148613,8.74255261664158,8.942712370556134,9.152833071364546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,8.658589425037185,8.746270725724393,8.836096025663158,8.721648193680194,8.096117560414474,7.931282801839457,7.84340861122528,7.894256600311544,7.882622010320844,7.989957549655005,8.635633732658752,8.986757959456881,9.08449148276867,9.032675359035474,9.06067008203786,8.778242426044121,7.880702501303993,7.495249542578963,7.453708070215951,7.439041924289217,7.49344111157076,7.547527548901643,8.019085075072779,8.251166150063613,8.350902298231448,8.55018588004179,8.572595991480908,8.43242888152643,7.436732207621238,7.25661391912209,7.217955799691293,7.164751366881383,7.1444190759036275,7.232167959995704,7.832644062982808,8.0044723039702,8.188308215874311,7.91183933960254,7.936795875782685,7.860821831538499,6.577991825273947,6.591185582747157,6.604306648914617,6.5434358035117555,6.55652490583529,6.56937908384514,7.9330268461113915,8.112206849724585,8.2993335537075,8.015335053723526,8.042711023275437,7.967909926194287,6.6659524097593446,6.6812759287903045,6.69648282461751,6.637624457188251,6.653599134405324,6.668039453249058,8.058962130824977,8.24159271696286,8.43185542085917,8.141092152592142,8.16846343626177,8.091504425769513,6.766428573190213,6.7798257963931,6.7930768512425335,6.7312445131512195,6.745393486016052,6.759352682814833,8.17047601936405,8.355236178603842,8.546975969341144,8.250671427220443,8.27819467033377,8.200709499273511,6.856288939374226,6.870867507302675,6.885527265393989,6.824229755511778,6.840080592554233,6.863094364318041,8.30622984503337,8.502810054156178,8.707842164896688,8.414099971752169,8.442999136242054,8.363837846136967,6.99557417235345,7.011809195385686,7.028311591240402,6.9658485544885576,6.98233671757709,6.998683007268548,8.461198492748657,8.654702811540934,8.856504054988909,8.551104019172817,8.580210876858676,8.499534409462857,7.108897492707898,7.125241429935827,7.141872999804482,7.07827707451978,7.094914758829127,7.111415122671229,8.597358027755327,8.793840724815299,8.9987405167504,8.688282725125587,8.717889699364994,8.635943114099927,7.222841864578827,7.239296262821411,7.256038070705061,7.1912677483384035,7.208007964010041,7.22460921414934,8.734007738488602,8.933413076778805,9.141361780305722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,8.747525003084792,8.812178219213473,8.876528135911482,8.768061422846072,8.150540209739818,7.987180957455917,7.900319385547601,7.951343394669081,7.940146566625673,8.047148691514296,8.7527203836827,9.102146480173412,9.199563749275478,9.103700228786364,9.131647277687021,8.850953584667359,7.928877673414213,7.545743095920178,7.504572838590184,7.490149614231319,7.544425683125938,7.598421269719132,8.075671660562113,8.306740090861478,8.40607534898651,8.63109860592334,8.652694314913996,8.51276322056232,7.425192161413838,7.2456015607582405,7.206661535130216,7.153338619492836,7.132739223512643,7.219585318551857,7.798303707262051,7.968736920374326,8.156631443346015,7.903942783735848,7.928502162850908,7.852634848043871,6.576783246415238,6.589562894004628,6.602254642320691,6.541392229612,6.55406452743345,6.566537483946067,7.8869043573830355,8.064308669444818,8.249669377741244,7.986348784753454,8.01472879963927,7.941834499031216,6.650744337819354,6.667200224582262,6.682481081872759,6.624276917600772,6.641440997589934,6.6581797889483525,8.00726782611475,8.18968179683362,8.378430180784227,8.108672022401937,8.136620390779715,8.061125698633282,6.746911298874615,6.760845559368879,6.7746006602339275,6.713880773403625,6.729596320192584,6.745124784003275,8.113736876524127,8.296116256581282,8.486668971171802,8.211422044109169,8.239542053932949,8.163680772694587,6.831195571743057,6.846448079528661,6.86178112979905,6.801844017091557,6.819481730202702,6.844451869640305,8.243060386293582,8.438762954223838,8.642886194599164,8.370894173472212,8.400722307882889,8.323542968862652,6.968028547883655,6.985183168952826,7.002603843315582,6.9417801230691305,6.96032769839121,6.978745636584357,8.39585488877966,8.588524120306268,8.78946427768561,8.506290632878411,8.536331352218339,8.457674053655204,7.080141287297236,7.097419763621783,7.114986409617278,7.0530682377447675,7.07180307773135,7.090413603943576,8.530077518123367,8.725700928894152,8.92971390908275,8.641876294148453,8.672432915397472,8.592548835111792,7.192905916738622,7.210310864624484,7.22800315970927,7.164945387123471,7.183815706421691,7.2025599348648335,8.66480003701755,8.863314822202156,9.070344317973353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,,,,,,,,,,,,8.721066021962203,8.808525092137389,8.87116514955477,8.762145409643571,8.168118315524879,8.003722009668467,7.915800711818353,7.966584618027483,7.955382215215347,8.062897997629074,8.762234322166947,9.112793192041385,9.210556165732795,9.114452964947791,9.142538273395289,8.861024363246823,7.925724143212067,7.541385233071873,7.5000540710736505,7.485532479406557,7.539898308548972,7.59395495354292,8.074305247215712,8.305907474467189,8.405586490401559,8.632194558691872,8.654701510249584,8.515071977840886,7.451188152054519,7.271569187828504,7.233018478957423,7.179952760503801,7.159656986611728,7.24712757843441,7.8282812405620135,7.999503507656214,8.181975322542373,7.925904823529558,7.9506354329082445,7.874686784734893,6.5953736197445165,6.608303133425615,6.621120745339264,6.560132771868768,6.572832614504474,6.585259303588548,7.925433980832197,8.102219356213116,8.28677499037549,8.02354568728734,8.051594954465624,7.977769941475681,6.681040963957517,6.696968843472239,6.712794364924392,6.653689398150791,6.669201063981653,6.6843260741359,8.05175467296449,8.23347504415039,8.42285778501369,8.15275009862207,8.179758491260884,8.102826556724207,6.782493309017231,6.796876917356329,6.811146848028063,6.749443454035478,6.7635127457484145,6.777399005617974,8.16472867189142,8.347685612783279,8.53878981272466,8.2636275354121,8.29058493426112,8.212866618129995,6.873010187214441,6.888258012569162,6.903575265018022,6.842025293561972,6.857380623380477,6.879896835552625,8.296701223302762,8.492159439295945,8.69602727164903,8.423647815084191,8.451912949881608,8.372524019968507,7.009509944677999,7.026425163146295,7.04360574930382,6.980931876974136,6.9969303160713,7.01279044213151,8.447957385849941,8.640275102160997,8.840840253334095,8.557293010473275,8.585763582209998,8.504903262718683,7.120172798694321,7.13720649959211,7.154523191829645,7.090739907017402,7.106873390492879,7.122872719148519,8.580437758088676,8.775636812747376,8.979201164520326,8.69106773978432,8.72001763891254,8.637919776504274,7.231393062205777,7.2485491371763615,7.2659884698813695,7.2010625765787575,7.217293455461856,7.233388728943667,8.713384500005876,8.91141992996297,9.117942968538541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,,,,,,,,,,,,8.577198965388403,8.538197870232379,8.600840998409625,8.491109333615217,7.980074985737076,7.825866626138413,7.813004260811847,7.808685264876884,7.796554453300576,7.9034234328344235,8.598289436710441,8.948947260878334,9.046221400390545,8.942587705281397,8.969864238115731,8.686781302813891,7.779550347735319,7.393492654875306,7.351160237633693,7.335676378829702,7.389187510804186,7.442396987901767,7.9120667273659935,8.14307996182932,8.241963563950932,8.467915414788482,8.489497445260957,8.348755207001402,7.3450937941947885,7.164588397748555,7.125385987080408,7.07169535743568,7.0508498231318075,7.13794445893863,7.692154565576977,7.863101933097829,8.045468878441289,7.82579837623344,7.8503039271104385,7.774046936916937,6.548069939366176,6.560961722915944,6.573775985539453,6.512732063242162,6.525503030220583,6.538039802362538,7.806415175050664,7.983708145580912,8.16886816671318,7.942425426690023,7.968986695528624,7.8933959961917575,6.647391564389455,6.661023549270984,6.67563798597979,6.61512243082493,6.6305018051488265,6.645457443950726,7.940695812490149,8.121398467419384,8.309673038989903,8.075226470602848,8.10052795240222,8.021441693076598,6.751574707687152,6.763235390007024,6.775854314524934,6.7122541321444675,6.725746063122156,6.7390446012251495,8.052763800136288,8.234309776637103,8.423975734718313,8.184905458093231,8.21005837110196,8.130148044767601,6.841619646189506,6.854236346339706,6.868058298390406,6.804790323542676,6.819800142668346,6.841708636456833,8.183695883523978,8.37769735864368,8.580070860991547,8.344237726082094,8.370471631556333,8.288660475535615,6.977751975937971,6.991766548158687,7.007181935067801,6.9425271977115015,6.957926382603305,6.973186858689511,8.33212928948936,8.522987145619048,8.722058717880381,8.475718384999812,8.502109479244323,8.418790628380451,7.0871330855204855,7.101220376230777,7.116747236970856,7.050966573630401,7.066499225496146,7.081898409004686,8.461910695635062,8.65562107721758,8.85766114769811,8.60735324746536,8.634194120784398,8.549611693120521,7.197126274349153,7.21129153212668,7.22691370766839,7.159967314922564,7.175587358719554,7.191072127539464,8.592176020563793,8.788682171622359,8.993639127631143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,8.670554094022702,8.680216563464699,8.735631078662195,8.644416835843291,8.112058217699335,7.9572194532602225,7.944844356220633,7.941321878351657,7.930008645428463,8.03817080016364,8.737478427393285,9.089987386487762,9.187389934022066,9.082783066483822,9.110056412652353,8.825284762082418,7.851658261243998,7.463394433549607,7.420960037866623,7.4055926252270945,7.459678237066783,7.513486670493866,7.995145295525188,8.227878795712703,8.327655398247085,8.555003252593155,8.5766346854746,8.4349324998962,7.416122051099039,7.23438734843245,7.194790671139043,7.140611702334345,7.11946452707606,7.206889309444869,7.773241113971489,7.945000801485442,8.129072294272502,7.909479897182761,7.933935743922864,7.857010941702298,6.6235754441912675,6.636357565834254,6.649065158865235,6.587498008725295,6.600190065740631,6.612673258125487,7.94363713761349,8.123689181454866,8.310462602447917,8.080496183635415,8.105980440879765,8.02807170485176,6.7679977344040765,6.781761210906475,6.79539369756679,6.732989896115415,6.746273700536686,6.757948880886538,8.116887331438503,8.297363169360802,8.49056783628805,8.245637125248587,8.26697009685173,8.182207860721633,6.892619167926652,6.901619334951846,6.911562509113308,6.844215051604195,6.85274432726125,6.86220995174716,8.240578910733152,8.422877902225304,8.613317659274909,8.369056038700732,8.39056678144975,8.30515546499076,6.995941128638125,7.005194737312899,7.014522896226409,6.946776618020207,6.957381354219546,6.974428609432757,8.381322158091892,8.573906470507175,8.774746818502232,8.533644900978874,8.555393189770484,8.467218300600925,7.134758349506828,7.14467159690336,7.154803538492624,7.084863138722491,7.095008474569935,7.105003228139702,8.529021070025973,8.718013445145774,8.915096446062867,8.663228967092955,8.685041513699247,8.59530602736378,7.242522909124476,7.252444845606983,7.262609196228624,7.191512038041386,7.201717339351358,7.211778380495515,8.657099149112948,8.848828054786331,9.048756982438405,8.792991607553656,8.815181474605247,8.72414104020686,7.350954703728327,7.36089210112119,7.371069815624777,7.2987693855321085,7.308979723830203,7.319043640399015,8.78568411220165,8.980079733414584,9.182790707656078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
