,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01,2030-05-01,2030-06-01,2030-07-01,2030-08-01,2030-09-01,2030-10-01,2030-11-01,2030-12-01,2031-01-01,2031-02-01,2031-03-01,2031-04-01,2031-05-01,2031-06-01,2031-07-01,2031-08-01,2031-09-01,2031-10-01,2031-11-01,2031-12-01,2032-01-01,2032-02-01,2032-03-01,2032-04-01,2032-05-01,2032-06-01
2018-01-02,7.72273193533474,7.6994678902062885,7.5173008900599845,7.240621999548076,7.03310670800536,6.966915564172748,6.961401301126852,6.967371040111286,7.162362176922446,7.245206116331437,7.488449763844499,7.669865877617192,7.7039282740968815,7.575299213447053,7.48955077332506,6.995141853395702,6.694962714908426,6.709426223950545,6.699264691652719,6.898025999031558,6.9409809089322545,7.090625568798655,7.232912816889159,7.54431879691108,7.546112269255944,7.434632364147539,7.357228564159914,7.241933600418461,6.584578136257124,6.597183329403065,6.643408384594465,6.637365298197953,6.704201126179616,6.692305443737563,6.9758002092805755,7.102579105059693,7.041634049064815,7.0485943248628535,6.948178492917001,6.4852208961092845,6.154865487384042,6.165967954782416,6.127767918060208,6.119616018420079,6.1861232002724,6.430331899068527,6.711123393481872,6.8395467492532545,6.941960893636558,6.948431636571786,6.84530673907213,6.444525002040081,6.126732052887708,6.149261971170177,6.105413202287401,6.0912438482311835,6.158362665191277,6.407405862994362,6.692814509430641,6.825849818537796,6.92141545157415,6.920255034059516,6.808161946351773,6.401282167393496,6.077434271025885,6.091432202772826,6.049092165054894,6.036192210696154,6.103147212671559,6.351914377821602,6.637501801828283,6.772871857266107,6.867268289167647,6.866994416202826,6.758201878429302,6.356405433665945,6.037349742349557,6.054268971368661,6.015519664577699,6.006329831039745,6.08658305722663,6.347552317456902,6.646746396224532,6.795956657178589,6.902275296550534,6.912536626344895,6.8125083837932054,6.414705218699107,6.099145692197181,6.122835088154137,6.08875926790404,6.084759693672143,6.162540334777859,6.42418578615535,6.724292177022878,6.872512922596878,6.976101601826403,6.982620865008867,6.877842701300552,6.476108753866154,6.157458728417764,6.181337722337551,6.146926406369342,6.142898983514314,6.221446806598552,6.485625544798109,6.788636228788102,6.938303151472259,7.042897680528703,7.049476405045423,6.943677191937134,6.538067805210355,6.216329762008495,6.24038844789379,6.205592601744745,6.2014641989851516,6.280694391455701,6.5473170304909285,6.853133814629745,7.004145807293014,7.109656406780302,7.116319551314989,7.009542350657576,6.600025888823433,6.275185598329644,6.299421926020679,6.264250410656473,6.260039153390014,6.3399774078379565,6.60907818632589,6.917743090855683,7.070145041436482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,7.650472122877596,7.55560627054772,7.400353514286395,7.177655330129523,6.970677165769611,6.904518810142789,6.898959160471528,6.905058149969697,7.099830912473425,7.216464519150328,7.4594209639804046,7.64063119562332,7.674752838236937,7.546463294761424,7.4608737530713,7.015269732800584,6.715749885143815,6.730099328213715,6.719854548883121,6.918007730029061,6.960725031431522,7.100642196450837,7.242445011209122,7.552965636137701,7.554668429473597,7.443320651648233,7.3660129581224645,7.237881422944255,6.582216475023242,6.594788944186858,6.640924075808546,6.634957964974628,6.701702993820265,6.68994464737664,6.972826400212727,7.099420136705403,7.03965555424973,7.047060073912984,6.947003043041634,6.479499715741278,6.149990206981718,6.161114136835671,6.1230302387073,6.114902089901039,6.181234300412615,6.43062726966786,6.710689717276084,6.838710444883843,6.940747044777693,6.947050924586871,6.844010888870395,6.438607855121781,6.121398647706026,6.1426370980223055,6.103972466476123,6.09490029656992,6.161804160948921,6.414055555138083,6.696669848182784,6.82705005372781,6.9223654803841885,6.921163290652152,6.809283615684776,6.396756201818464,6.073644180076681,6.086608055767592,6.049636442914783,6.042030707730795,6.109031028989886,6.360200220756077,6.6421368544155674,6.773869201353596,6.8681218616979365,6.867762631930947,6.759101975028866,6.351593302838555,6.033146726450318,6.0488709455808065,6.015283939458214,6.0111679143864665,6.0914998869904595,6.35486957856989,6.650416997335521,6.796008084661157,6.902230789551601,6.912658377703585,6.813005156851092,6.409707947132468,6.094998159932722,6.117721735386662,6.089107739166292,6.09050185911045,6.168386986373567,6.432514670612044,6.728989041703273,6.873585008278065,6.977104695562916,6.983801450565424,6.879391374725132,6.472049646455765,6.154207829580434,6.177112273714082,6.148206244851327,6.149618881754593,6.228278068678133,6.494996176201644,6.794377983174863,6.9404009472295884,7.044935987986217,7.051690964724203,6.946245024729102,6.534912457622099,6.213942507806817,6.237019588854443,6.207776707203539,6.209140000232434,6.288493732889708,6.557718367475636,6.859914969073686,7.007269296225087,7.112734528173076,7.119577352761841,7.0131420529335955,6.597787493624442,6.273674953526874,6.296922421430796,6.2673506499675735,6.268681415882673,6.3487538443596705,6.620517610607285,6.925568972596815,7.074297073597906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,7.646406054724237,7.551501822518008,7.413278028508211,7.151906429067409,7.0336169370933765,7.011702092048277,6.959055435783589,6.974447851257036,7.103708175827996,7.275862576087285,7.474759319721821,7.660927035050304,7.702984820684045,7.5741761175272115,7.48835339168968,7.046993471869959,6.746419275960851,6.76119324191791,6.751307315290952,6.950851351784441,6.99425690165581,7.138756752558571,7.281786102099624,7.594396065709167,7.5896786889142716,7.477933184484785,7.40037763146328,7.2431722839412025,6.584197880147777,6.5969130700995455,6.707467649097093,6.701705990484201,6.769059087845523,6.654353731184307,6.938872009358639,7.0663258821743495,6.99829229935701,7.0064264176696405,6.90601682997628,6.4588013362828995,6.127625876881446,6.13915537892466,6.123506788538404,6.115823807406245,6.183133873443597,6.462588224311029,6.745312624159744,6.875147444919613,6.9789893348132646,6.986506422295057,6.883972705236576,6.4189577149710155,6.099921120895598,6.120365891989539,6.108127564715068,6.104537373711783,6.177497110084182,6.45872175002615,6.740331375304415,6.869339151905572,6.966464626142231,6.966334515012064,6.8544754205514495,6.384028876064403,6.059239360230472,6.071831700940508,6.060275191797915,6.057314102917733,6.129622259318842,6.408992492729066,6.689446951240592,6.819323481716672,6.914999433361743,6.915031401224778,6.805821438129838,6.340293617603285,6.019853987115528,6.035041203240157,6.026636854885377,6.027125693932882,6.11300333093098,6.4048811338179235,6.699363078489427,6.843469101278222,6.951449640057435,6.9627010489397225,6.862818736090766,6.401100814005163,6.084433893229944,6.10679782332294,6.103823403179569,6.1100478365118684,6.193532830275952,6.486604700135214,6.78207175746744,6.925157260881983,7.030427106602329,7.037893922168246,6.933146043200712,6.46656138851485,6.146573775745548,6.169121841804863,6.166103965498127,6.172402492628523,6.256766208676798,6.552867102648659,6.851391937326755,6.995972753419073,7.102336679851686,7.109877690965884,7.0040390005024005,6.532650087128034,6.209348066762674,6.232071692782883,6.228959680546157,6.235251123313749,6.320397847852157,6.619427398813823,6.920896864486611,7.066855887642685,7.174209291316639,7.181845034968437,7.074957174514501,6.598727163988989,6.272094083463054,6.294990042674908,6.291793201084183,6.2980976727498,6.384056194616732,6.686052977749235,6.990514368732001,7.137902588413373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,7.568219327272068,7.438108725555776,7.308973974387065,7.067337616046346,6.9492118769282785,6.927351106672478,6.8748211616240855,6.88993288390715,7.018466201971698,7.223964670430213,7.422205763869984,7.607859053240014,7.64989407431551,7.52156998411401,7.436027480735651,7.005207458346992,6.705573210680206,6.720213433006641,6.71026783440729,6.909048855845309,6.952231318210882,7.105437691519919,7.24799293721909,7.559612630685409,7.555030227447348,7.443701485780233,7.3664975857359565,7.209955755374853,6.553318051616726,6.566188962971041,6.6766107576697635,6.671111892815291,6.738503832275682,6.624403763559762,6.90829859789922,7.035607386290862,6.968636703691456,6.97742123325891,6.877399826157454,6.431463925292922,6.10118022964376,6.11259498977175,6.0968360362022995,6.0889421951358385,6.155751511576967,6.433992611670417,6.715363002276545,6.84416631535236,6.946913127943604,6.953572645926369,6.850483156360237,6.378437741083394,6.059241453219124,6.078922835395029,6.06504221670273,6.059786067620397,6.130677992262036,6.410772903666268,6.6902503966967615,6.8193086104098635,6.916857960251963,6.917251371437372,6.806592069417921,6.331685231840482,6.008928481199663,6.022389368029817,6.010883052734792,6.007953367012512,6.079819216350987,6.359615609970289,6.63954209588734,6.7698622462180875,6.866203173391237,6.867151274206143,6.759392134565514,6.289492961357964,5.971032530805918,5.987016972415929,5.97852152499232,5.978845983155431,6.064013756541634,6.356050500239703,6.649719185931274,6.7939879948392985,6.902395870645106,6.914412717894731,6.81587552926682,6.349679788206131,6.034972734967546,6.058120344850154,6.055058165104184,6.061133786859228,6.1439706664470375,6.43727900685621,6.732002370157691,6.875325739470917,6.981096198113477,6.98938681981768,6.886031383161048,6.414914019568624,6.096895305134772,6.120233606634532,6.117119236232994,6.123255988866951,6.2069543647571574,6.503290159372837,6.801058393104358,6.945869087327537,7.052729221960347,7.061093462150982,6.956652005938678,6.4806662225990195,6.159342535680672,6.182865709485782,6.179658132988096,6.185789521369406,6.2702706504164665,6.569551262769877,6.870270793274948,7.01647154977833,7.124334129394938,7.132804906715661,7.027327359314441,6.546439814552847,6.221795402178265,6.245500498591355,6.242207069869469,6.24834948114163,6.333637339360568,6.635895875773452,6.939607085025554,7.087240717565596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,7.559462373643316,7.455640098652908,7.326637423246646,7.076861995658803,6.959013209125901,6.937509048151986,6.885521479590359,6.900584635222964,7.028382551270879,7.241789523940281,7.439280803205954,7.624372436256507,7.666487782000147,7.538862304748376,7.453616636791949,7.006515902802329,6.707977999414647,6.7220674244334155,6.711656476185611,6.908847885201834,6.951287601258218,7.103207269607176,7.24461769417632,7.554276288354776,7.549184347736511,7.436635502147654,7.358171618203288,7.201093160498536,6.547478438455414,6.559273609458839,6.668128013341194,6.662016466637035,6.728472341444233,6.614896867155531,6.8966543526055375,7.0231130640143755,6.968240012870178,6.9814629492229745,6.881965475826693,6.419050040439629,6.09024107199807,6.101413385903585,6.085527194598662,6.077466725853776,6.1437580688870606,6.410784873621406,6.690624764089178,6.818772736549406,6.921125635742676,6.928010591644588,6.8258169357285485,6.367205104049576,6.0486493721155465,6.067392619368547,6.05488166693624,6.04991544826388,6.118607713686882,6.387885744722006,6.6672726395024,6.7958094757081735,6.892902499099306,6.893925020302528,6.783202161779884,6.321626981532885,5.999350823321014,6.012720197999518,6.000143208283038,5.996058965092511,6.065305622874994,6.332721159493449,6.609669163807065,6.73897929598195,6.835729345768497,6.838006108998913,6.729799854334616,6.273226154553109,5.955329774949623,5.971049783642842,5.962446723773734,5.96261911038697,6.0451648705036165,6.325806222789245,6.617558425347298,6.760835982853384,6.869692836555059,6.883217188377547,6.784389035723097,6.331868800320279,6.017895654620056,6.0408478067113265,6.03774103552438,6.043712615074011,6.123868876745064,6.405564936011817,6.698273421703372,6.840544257199011,6.9467396010475895,6.956552653987818,6.852931369552405,6.395703311415547,6.078480633581454,6.101616847500567,6.098462506279249,6.104501320706176,6.185487357195924,6.470051940467058,6.765744798546741,6.909480996474695,7.01676531873385,7.026677206682754,6.921994545391904,6.460128190796522,6.139669089344057,6.1629868477816645,6.159740962156626,6.165772823022555,6.247499383911597,6.534837961185187,6.833407820653245,6.978496520703747,7.086767478541515,7.096796927378994,6.991091840099626,6.5245491145073835,6.200835434784085,6.224329989433752,6.220999994946416,6.227042869808253,6.30953644029189,6.5996849306562755,6.901176251075667,7.047665718655173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,7.613241824350659,7.527117339186431,7.398514641716261,7.097821922228495,6.980930600785632,6.959655139156267,6.907974868341688,6.923175911546076,7.050703212662381,7.263450544814101,7.460274434607699,7.6447074060791085,7.686803770199492,7.559928902827242,7.475279924833879,7.030378164728973,6.73340766718967,6.747733781418143,6.73768447415769,6.934383456797351,6.9770011849523055,7.128659878321185,7.269873464511146,7.578667526817916,7.573935535293057,7.461660263558296,7.383290447706224,7.226650722400544,6.575594196455741,6.587192582464753,6.695456168902584,6.689266036206295,6.755359128400045,6.642234259974461,6.922750221445655,7.048679242463917,6.99693597800696,7.012179931949843,6.913062431964637,6.451873678346198,6.12428024223031,6.13537297048468,6.119512355368761,6.11145915803439,6.177491041939202,6.443505521216704,6.722321686310212,6.850093723670715,6.952244711630633,6.959363270650548,6.857887630595414,6.384265229270939,6.067103051753542,6.086230940162429,6.078463666429729,6.078222666625953,6.1502882554302545,6.421191609707008,6.704662182134509,6.835683168093151,6.935378461003744,6.940143517205581,6.835524812630293,6.359466739106397,6.039222148915202,6.0525900916970805,6.0400597396599,6.0359918695215695,6.103988492638023,6.369493591571664,6.647789997439055,6.7755266500222495,6.875463067152062,6.881489944401215,6.779582256976593,6.309058549498027,5.99354902779895,6.009592552681051,6.002411206141704,6.002973687107152,6.0847969546745295,6.363010031592296,6.655549926036315,6.7978034613615845,6.910446243787736,6.928039484382083,6.835706589164157,6.369192053613277,6.057701189067115,6.081110170957386,6.0795585680415245,6.086041992079748,6.165472790692391,6.444759604363309,6.738318111512822,6.879569564797722,6.989608222195441,7.003528344957109,6.90643755627331,6.43495056431451,6.120153369801274,6.143752872881605,6.142167126923009,6.148724213044164,6.228997530888256,6.511197708160305,6.807822185919677,6.950565007806677,7.061759676086105,7.075824041956996,6.977713777035266,6.501329323308488,6.183241996124095,6.207030878338932,6.205365893003913,6.211919224941536,6.292941331305551,6.577955288360364,6.877532556069038,7.021647358275408,7.13388942293935,7.148114656746488,7.049023048327016,6.567700513334971,6.246303545878887,6.270276334257995,6.268539573291946,6.275107793854165,6.3569063265910515,6.644771497730009,6.947348037762945,7.0928854781252975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,7.623714807857625,7.554595405418934,7.407674390433071,7.168774485296029,7.078194794414191,7.0480121456447185,7.008399623502604,7.032585076116594,7.109144336041508,7.339030087472044,7.626609647926021,7.781377118128069,7.804547650456253,7.659703442437199,7.647536333091634,7.1578883070846775,6.860077847230986,6.874729669454349,6.8648550443829945,7.062505393149017,7.105423459587082,7.275116549520532,7.417005389304659,7.727113662191892,7.724904411133489,7.613092044557465,7.535298116899155,7.359227747951349,6.706221988856729,6.7186324623655365,6.828116848647778,6.822628450982427,6.8897070426361235,6.7672914528815005,7.049702587097292,7.176762505657661,7.119824951335086,7.135218120946666,7.036233832256966,6.583282167722928,6.254888814050439,6.266548216708962,6.251112313581895,6.24347995033123,6.310186696827709,6.577673003749516,6.857935397878676,6.98639153492809,7.0889867781080325,7.096017525491785,6.993897254533958,6.50870779206221,6.189171030500515,6.206971531940502,6.198844890130365,6.198266388792954,6.271252066739083,6.542547349776739,6.826463645029863,6.960001363607489,7.061082743125918,7.065975732891592,6.961293483318193,6.474962027812841,6.15448912380994,6.168325803825362,6.156270907482433,6.1516994766916735,6.220382674900635,6.485890950171512,6.765306922027051,6.895055578208678,6.996971414327927,7.004418822004212,6.902306201511861,6.422527472436303,6.106482823751232,6.122533454558676,6.115351685048551,6.115909021941117,6.198470892871985,6.477724454520618,6.771347503714339,6.9156207288530815,7.030273971346403,7.049777055641943,6.957881891823065,6.482764526198764,6.171380437951311,6.195437312647694,6.194508720294565,6.201644475687761,6.2829069993306135,6.563366990036965,6.858152210178247,7.001519825138019,7.113632362704306,7.1294729934941525,7.033951902112338,6.553498417730371,6.238623060978141,6.262882303831025,6.261912012842441,6.269115208258888,6.351266913969667,6.6347927134042415,6.932803115119905,7.077743841440403,7.191077273617219,7.207074593273454,7.110483025611619,6.62475962071898,6.306408952984505,6.330870867715637,6.329821394897242,6.337026663027658,6.419987984395933,6.706494683260786,7.007633614692362,7.154045298456538,7.2685063699192325,7.284695693622567,7.187086747055658,6.6960551566316004,6.374210071489877,6.39886971126116,6.397747061393481,6.404970058839453,6.488764842755379,6.778285861502147,7.082594547855732,7.230521146337702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,7.6125655488547705,7.5516047787124005,7.412250946428107,7.145166737830833,7.053995916484568,7.023539546567229,6.983536928778884,7.00772945657431,7.084583068500395,7.315631156061423,7.604551356510302,7.759646914319349,7.782251818843443,7.635845052247022,7.62301394920168,7.0932281616121315,6.792981091880176,6.807187815673607,6.796748548435868,6.99512305447258,7.03784738608853,7.1896403769451105,7.331928883523119,7.643458320907111,7.640683392608457,7.52700911861673,7.447504305933075,7.297254685572244,6.639547633888411,6.650975005485522,6.7600004356378856,6.753457185565351,6.819885862598585,6.695923595169158,6.978753996063378,7.105494019729711,7.051226778635808,7.068650903903702,6.968167257121782,6.511799149961476,6.180681229448184,6.19133874837892,6.174739765827774,6.165950162695659,6.231847500124247,6.499379715174881,6.779681828425815,6.9075166067553635,7.009381779374213,7.015404601382165,6.911930793453446,6.429451255930541,6.108752521816864,6.125679583007202,6.1166299908677555,6.115191340944541,6.187635522629256,6.460229411937671,6.7455919445341985,6.87892071740798,6.979766027117497,6.984209941901858,6.878745396969471,6.395675681648929,6.074508277192752,6.088937017808441,6.076348316836356,6.071277367328408,6.139760446271737,6.406939752136017,6.688141430298771,6.819106610265266,6.920977082342605,6.9282732712472805,6.825658953222806,6.349040415616095,6.032293835253112,6.0491761195919445,6.041642869830466,6.041882524177787,6.123584324237812,6.404009939633237,6.698876325125144,6.843714746344717,6.957632454419411,6.976038233290955,6.88262270118794,6.409599013257358,6.096583303099707,6.120584192687719,6.118447131945626,6.124382081388301,6.204778630167407,6.486361431625708,6.782335583340698,6.9262571651826255,7.037622106671535,7.052380274892899,6.955380479040975,6.477222138363228,6.160815531674302,6.185013174316453,6.182824378717921,6.188813000841527,6.270061256713059,6.554621603776834,6.853728405127716,6.999178741668845,7.111718657553479,7.126619361595045,7.02857131599326,6.545342997776218,6.225561785088549,6.249957731496135,6.247682587996115,6.253663645785161,6.33568878851755,6.623146828768347,6.92529492206393,7.072176917385635,7.18580279394353,7.200879763344834,7.10183404857295,6.613498744892928,6.290324269956536,6.314913474136492,6.312557351336863,6.318545400067351,6.401369808825774,6.691757111122101,6.996985552242156,7.145340888258306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,7.830691584539845,7.752140084870911,7.611348331698799,7.216674875671632,7.124667007548813,7.0939495187917245,7.053628740084737,7.078094055134551,7.1557094226516975,7.3888808508097465,7.680433593035755,7.836991636997355,7.859901070060047,7.712299642901783,7.6994380471644615,7.146636546925208,6.843756637217707,6.858099023901823,6.847570772562343,7.047696713448721,7.090790948913904,7.253242852499859,7.396793176719334,7.711078178087617,7.708401355684651,7.5938718470728555,7.5137625789224955,7.277361383665873,6.613737631923865,6.6252045067528735,6.7351359220957905,6.728456457031065,6.795395846830766,6.660689591160334,6.945938771591785,7.073686147027287,7.016792349909628,7.034980690340413,6.933495801465505,6.48264361962546,6.148478609863724,6.159136175330466,6.142290195972372,6.133315454425649,6.19968954722505,6.469494477112175,6.75217072426758,6.880995570784381,6.983593894745193,6.9894807954719695,6.8848761484681535,6.4038721359642965,6.078801683860296,6.0945212132795765,6.085039594914539,6.0832293005674085,6.155969431946709,6.430656175811144,6.718217428501494,6.851209676335629,6.952648913919732,6.9570375144668475,6.850620070448908,6.369273009790694,6.043966504811178,6.057366958314141,6.044526815855149,6.039272963820595,6.10823568738231,6.377675246629935,6.66125646519643,6.7920822012146145,6.894734611340819,6.901823120394388,6.797937437485082,6.32269785064849,6.00156159452338,6.017127062205468,6.0090529366946726,6.008812829790878,6.090725275743274,6.373097097069826,6.670018659851966,6.814437092152656,6.928866580831573,6.947032625109192,6.8524386147623355,6.381030485048346,6.06374045131811,6.086462279575349,6.083839273303862,6.08934766625998,6.169952485074771,6.453450229874534,6.751443736410563,6.894915462576499,7.006784666905044,7.02131062849031,6.923154206426513,6.446748731187651,6.126104285964934,6.149005690074362,6.1463286409591875,6.151887184618315,6.233328252830347,6.519755734677003,6.820832051923423,6.965795579217454,7.078821103856336,7.093487245409161,6.994298249534467,6.51296216405577,6.188980709775562,6.212064385236385,6.2092996939674485,6.214847989123034,6.297051187805748,6.586329217090064,6.890397320550029,7.036755391578009,7.15084774296978,7.165684376082305,7.065510057485481,6.579206167693675,6.251868846555421,6.275129373160473,6.2722820877939665,6.27783439142479,6.36082177924222,6.652981484375484,6.96008004392353,7.107874114519057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,7.458804038698485,7.648142667570823,7.524232735456715,7.222016810539327,7.1287704695363034,7.097999368542598,7.057574840276077,7.082188610229219,7.16018295438722,7.402530829514957,7.696731295727415,7.854896208740215,7.878247566958532,7.729397438804342,7.716503955438498,7.16022176271768,6.854359445275743,6.868753849222882,6.858000043580395,7.059919024460547,7.1032637098420075,7.2765349942994515,7.421320684559803,7.738504749004787,7.735778042107847,7.619223132526851,7.537165250478466,7.2688524986921825,6.598051177641813,6.608674286852816,6.7187038054132,6.711129110466691,6.777909496296219,6.641373501229785,6.928507637186956,7.056861917866524,7.000592806607948,7.025409233026081,6.922596812107188,6.467011493157026,6.129263942166097,6.139684501610722,6.122369627092151,6.113047379874509,6.179864112119718,6.49167761437049,6.7771265411212305,6.907397220300422,7.011363171644299,7.017836017011357,6.912878600769727,6.386059361663495,6.059928070321218,6.0778298504892945,6.068204176225007,6.067383987109586,6.141853626181278,6.45972910613652,6.751412497209873,6.887980081635238,6.992638395957463,6.997545461991092,6.889859543085792,6.361108121002306,6.033159192093458,6.047489825030169,6.034168276946693,6.028449926001577,6.097725165272925,6.40867204289518,6.694914271214372,6.827882468193555,6.9324402359922095,6.93935416357496,6.8338875035143305,6.311665313752327,5.988042739287927,6.004643342043796,5.996301064462707,5.995896655488115,6.078246973377835,6.402199348893637,6.702027933309417,6.848894321684308,6.965530231729734,6.982499055487865,6.886343067836284,6.367635256272458,6.047802975972514,6.071375519400755,6.068281849526597,6.0733912927751055,6.154363590124907,6.479758664522177,6.780471928197177,6.926270857334828,7.0402409924795775,7.054694072423996,6.954955486787533,6.430926142286169,6.107819254939249,6.13157164603324,6.128427853746848,6.133595404082584,6.21539713669791,6.544059452362073,6.84780293217235,6.9950922089433485,7.11022497363972,7.124831568765013,7.024092504027846,6.494829834679987,6.168475940104378,6.192416380984231,6.1891840361408486,6.1943367576559485,6.276876994437942,6.6087109735276055,6.91537031624034,7.0640262990760485,7.1802066364528185,7.19497378974474,7.09326365258472,6.5587224301299205,6.229098795336932,6.253218943320002,6.249903242992947,6.255057992889998,6.338362930669103,6.673404821549386,6.983025807583458,7.133099390518439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
